# Vertices: 125
# Arestas: 3937
0,6
0,111
0,116
0,50
0,19
0,77
0,71
0,99
0,13
0,93
0,70
0,20
0,114
0,59
0,35
0,21
0,4
0,85
0,108
0,96
0,104
0,11
0,32
0,8
0,41
0,118
0,45
0,29
0,58
0,106
0,37
0,86
0,101
0,3
0,39
0,47
1,90
1,65
1,15
1,37
1,78
1,50
1,68
1,9
1,24
1,80
1,124
1,88
1,17
1,94
1,57
1,109
1,30
1,70
1,44
1,95
1,121
1,119
1,0
1,77
1,58
1,3
1,115
1,63
1,99
1,112
1,36
1,79
1,25
1,72
1,66
1,51
1,93
1,28
2,66
2,6
2,5
2,23
2,108
2,112
2,115
2,121
2,83
2,34
2,65
2,11
2,100
2,81
2,27
2,8
2,68
2,54
2,122
2,50
2,82
2,58
2,25
2,123
2,74
2,72
2,105
2,116
2,22
2,92
2,113
2,35
2,104
2,24
2,16
2,67
2,114
2,31
3,53
3,85
3,38
3,10
3,83
3,23
3,36
3,56
3,90
3,82
3,6
3,66
3,99
3,9
3,79
3,29
3,16
3,78
3,98
3,115
3,22
3,42
3,116
3,111
3,44
3,13
3,86
3,45
4,73
4,77
4,97
4,29
4,95
4,76
4,105
4,31
4,49
4,55
4,99
4,23
4,91
4,58
4,2
4,78
4,103
4,20
4,106
4,13
4,117
4,75
4,10
4,28
4,88
4,50
4,98
4,85
4,8
4,11
5,68
5,114
5,18
5,26
5,86
5,102
5,116
5,66
5,52
5,47
5,71
5,55
5,17
5,24
5,77
5,65
5,20
5,36
5,54
5,67
5,33
5,61
5,12
5,6
5,35
5,60
5,74
5,7
5,69
5,117
5,101
6,114
6,36
6,96
6,40
6,93
6,103
6,4
6,112
6,81
6,75
6,25
6,102
6,123
6,19
6,98
6,15
6,22
6,121
6,21
6,58
6,53
6,57
6,28
6,73
6,95
6,70
7,97
7,18
7,14
7,1
7,63
7,62
7,48
7,66
7,33
7,4
7,43
7,114
7,79
7,106
7,36
7,104
7,10
7,65
7,107
7,75
7,34
7,101
7,32
7,109
7,76
7,55
7,42
7,116
7,3
7,30
7,56
7,100
8,34
8,45
8,68
8,116
8,99
8,25
8,49
8,3
8,70
8,28
8,55
8,1
8,104
8,30
8,12
8,33
8,32
8,42
8,64
8,37
8,31
8,106
8,60
8,57
9,51
9,60
9,59
9,112
9,29
9,36
9,50
9,71
9,42
9,75
9,103
9,7
9,93
9,44
9,41
9,81
9,0
9,47
9,120
9,20
9,82
9,101
9,99
9,19
9,91
10,82
10,53
10,71
10,19
10,6
10,118
10,39
10,94
10,79
10,74
10,8
10,72
10,85
10,49
10,100
10,78
10,68
10,50
10,54
10,35
10,93
10,64
10,1
10,30
10,102
10,86
10,108
10,116
11,113
11,110
11,68
11,26
11,98
11,7
11,62
11,20
11,117
11,79
11,40
11,61
11,47
11,45
11,71
11,66
11,9
11,90
11,102
11,97
11,37
11,106
11,53
11,121
11,60
11,12
11,69
11,64
11,27
11,92
12,41
12,43
12,113
12,97
12,100
12,36
12,116
12,46
12,56
12,82
12,47
12,17
12,59
12,88
12,39
12,6
12,114
12,118
12,13
12,68
12,123
12,2
12,98
12,14
12,16
12,10
12,66
12,44
12,51
12,87
12,74
12,99
12,60
12,80
12,40
12,102
12,62
12,54
12,81
12,18
12,45
13,104
13,52
13,9
13,87
13,116
13,7
13,112
13,20
13,6
13,61
13,73
13,42
13,39
13,17
13,71
13,46
13,16
13,31
13,29
13,41
13,67
13,38
13,63
13,37
14,2
14,51
14,4
14,36
14,21
14,99
14,5
14,61
14,43
14,27
14,69
14,119
14,78
14,66
14,29
14,3
14,107
14,121
14,17
14,26
14,6
14,110
14,111
15,93
15,83
15,38
15,2
15,120
15,84
15,122
15,87
15,32
15,48
15,75
15,3
15,53
15,58
15,39
15,77
15,44
15,91
15,36
15,21
15,117
15,57
15,24
15,70
15,23
15,74
15,114
15,112
15,42
16,55
16,10
16,88
16,106
16,72
16,29
16,61
16,60
16,8
16,97
16,64
16,21
16,15
16,22
16,34
16,113
16,66
16,102
16,94
16,99
16,40
16,4
16,9
16,71
16,44
16,19
17,96
17,83
17,44
17,33
17,35
17,40
17,38
17,43
17,34
17,94
17,82
17,95
17,81
17,119
17,10
17,110
17,45
17,32
17,53
17,116
17,104
17,120
17,59
17,36
17,2
17,56
17,62
17,74
17,99
17,20
18,101
18,83
18,79
18,4
18,73
18,23
18,81
18,106
18,118
18,22
18,45
18,35
18,56
18,109
18,66
18,74
18,19
18,2
18,63
18,33
18,8
18,94
18,92
18,71
18,16
18,28
18,62
18,105
18,108
18,123
18,9
18,107
18,13
18,84
18,24
18,65
18,40
18,50
18,39
18,60
19,64
19,120
19,111
19,23
19,79
19,39
19,32
19,106
19,26
19,1
19,66
19,37
19,73
19,75
19,72
19,67
19,7
19,97
19,24
19,11
19,33
19,12
19,81
19,71
19,124
19,80
20,29
20,49
20,59
20,26
20,50
20,24
20,111
20,3
20,8
20,19
20,65
20,108
20,54
20,12
20,35
20,69
20,96
20,84
20,37
20,79
20,15
20,42
20,114
20,41
20,2
20,68
20,89
20,80
20,120
20,115
20,121
20,113
21,95
21,13
21,93
21,96
21,49
21,66
21,72
21,2
21,32
21,81
21,124
21,39
21,118
21,10
21,12
21,107
21,77
21,88
21,11
21,23
21,5
21,43
21,48
21,36
21,76
21,108
21,100
21,75
21,29
22,122
22,56
22,38
22,32
22,7
22,63
22,54
22,104
22,29
22,77
22,85
22,25
22,60
22,9
22,28
22,94
22,14
22,92
22,115
22,83
22,102
22,58
22,71
22,65
22,79
22,116
