# Vertices: 25
# Arestas: 231
0,2
0,7
0,19
0,14
0,6
0,8
0,17
1,18
1,2
1,19
1,14
1,23
1,4
1,10
1,0
1,12
1,9
1,20
2,16
2,12
2,13
2,17
2,7
2,3
2,24
2,11
2,23
2,22
3,10
3,23
3,12
3,19
3,6
3,24
3,4
3,5
4,19
4,15
4,8
4,24
4,21
4,18
4,2
4,10
4,17
4,0
5,7
5,17
5,1
5,0
5,21
5,20
5,8
5,13
5,16
5,19
6,13
6,21
6,2
6,18
6,7
6,1
6,5
6,11
6,15
6,23
7,20
7,22
7,12
7,4
7,24
7,16
7,14
7,11
8,1
8,13
8,22
8,3
8,6
8,16
8,2
8,12
9,17
9,20
9,18
9,10
9,0
9,2
9,4
9,5
9,7
9,22
10,5
10,0
10,14
10,18
10,8
10,23
10,7
10,12
10,6
10,15
11,15
11,23
11,8
11,5
11,4
11,0
11,3
11,9
11,21
11,22
12,4
12,6
12,21
12,11
12,5
12,19
13,24
13,9
13,16
13,15
13,1
13,3
13,7
13,22
13,19
13,12
14,8
14,18
14,23
14,20
14,3
14,16
14,5
14,12
14,11
14,13
14,6
15,0
15,1
15,9
15,3
15,2
15,7
15,8
15,5
15,12
15,14
15,24
16,21
16,15
16,10
16,0
16,18
16,12
16,23
16,11
16,20
16,9
16,6
16,3
17,14
17,18
17,6
17,22
17,15
17,16
17,20
17,23
17,11
17,24
17,12
17,7
18,23
18,19
18,3
18,5
18,15
18,0
18,2
18,24
18,21
18,13
19,11
19,7
19,24
20,12
20,23
20,11
20,22
20,10
20,3
20,24
20,0
20,21
20,6
20,18
20,8
20,13
20,15
21,9
21,15
21,17
21,0
21,7
21,8
21,13
21,22
21,1
22,3
22,1
22,12
22,14
22,18
22,0
22,6
23,4
23,24
23,12
23,8
23,21
23,15
24,22
24,16
24,12
24,0
24,1
24,11
24,14
24,6
