# Vertices: 125
# Arestas: 7750
0,97,6
0,69,3
0,87,6
0,32,5
0,114,5
0,46,1
0,86,7
0,39,2
0,45,8
0,6,9
0,14,9
0,103,5
0,73,10
0,43,1
0,21,5
0,12,10
0,95,1
0,19,1
0,65,2
0,110,9
0,88,8
0,70,1
0,84,1
0,108,2
0,33,3
0,67,2
0,17,7
0,10,7
0,116,1
0,58,9
0,26,10
0,83,5
0,111,8
0,41,2
0,42,2
0,34,8
0,76,3
0,112,8
0,48,4
0,94,2
0,8,2
0,100,3
0,62,5
0,37,3
0,44,1
0,63,1
0,4,1
0,2,5
0,122,5
0,64,6
0,93,6
0,68,8
0,61,2
0,120,4
0,79,9
0,106,4
0,13,8
0,85,9
0,80,1
0,105,8
0,25,2
0,30,5
0,22,5
1,83,8
1,73,2
1,9,7
1,49,2
1,66,7
1,106,4
1,89,5
1,2,2
1,32,2
1,124,5
1,112,7
1,55,3
1,18,4
1,24,9
1,33,1
1,72,4
1,88,7
1,118,9
1,50,8
1,76,7
1,46,8
1,25,2
1,0,9
1,35,10
1,100,1
1,19,9
1,119,5
1,96,7
1,111,9
1,43,3
1,120,2
1,54,2
1,113,5
1,122,5
1,3,1
1,56,4
1,98,2
1,52,5
1,58,1
1,16,4
1,47,8
1,92,10
1,11,4
1,114,3
1,6,6
1,74,1
1,15,4
1,23,5
1,36,6
1,37,4
1,85,9
1,40,4
1,75,7
1,10,9
2,118,8
2,40,5
2,96,7
2,20,4
2,69,9
2,51,9
2,27,7
2,98,4
2,43,4
2,25,8
2,10,9
2,86,6
2,60,6
2,35,5
2,68,1
2,22,5
2,112,8
2,11,2
2,53,9
2,48,3
2,80,10
2,71,3
2,90,5
2,91,8
2,17,5
2,62,10
2,123,5
2,56,4
2,50,7
2,44,1
2,113,5
2,124,5
2,54,5
2,8,1
2,12,2
2,81,5
2,110,2
2,29,4
2,74,10
2,73,10
2,108,3
2,84,9
2,92,9
2,101,9
2,42,6
2,52,4
2,34,6
2,97,10
2,114,10
2,88,1
2,4,5
2,82,2
2,38,9
2,47,7
2,77,8
2,67,8
2,117,7
2,63,10
2,104,4
2,19,8
2,78,3
2,23,2
2,89,7
2,107,3
2,31,10
2,66,9
2,15,6
3,16,8
3,21,5
3,110,7
3,13,7
3,65,3
3,38,4
3,60,7
3,83,9
3,76,7
3,74,10
3,50,1
3,57,9
3,62,2
3,39,6
3,123,1
3,120,2
3,64,3
3,49,1
3,34,4
3,81,6
3,105,10
3,7,3
3,119,7
3,53,3
3,86,3
3,42,1
3,41,3
3,5,2
3,51,8
3,66,1
3,96,10
3,71,10
3,45,10
3,104,5
3,67,4
3,107,3
3,121,7
3,48,10
3,108,2
3,2,7
3,101,5
3,89,10
3,0,5
3,23,10
3,9,1
3,10,10
3,26,9
3,113,4
3,43,9
3,91,9
3,15,7
3,18,3
3,88,9
3,33,6
3,82,2
3,11,9
3,95,1
4,22,1
4,43,8
4,123,6
4,88,10
4,11,2
4,92,9
4,52,10
4,66,8
4,67,8
4,29,7
4,27,2
4,119,6
4,49,2
4,37,9
4,79,6
4,31,1
4,94,1
4,90,2
4,35,3
4,89,4
4,1,4
4,10,3
4,72,4
4,110,9
4,36,6
4,16,6
4,53,7
4,61,5
4,8,8
4,76,7
4,91,4
4,5,1
4,20,7
4,124,9
4,116,1
4,23,8
4,120,9
4,117,9
4,102,3
4,9,5
4,42,2
4,41,4
4,84,5
4,18,4
4,44,10
4,58,4
4,6,9
4,121,8
4,101,10
4,24,2
4,7,10
4,39,10
4,99,8
4,30,7
4,59,7
4,60,6
4,62,2
4,85,5
4,26,4
4,3,9
4,73,10
4,112,9
4,100,5
5,18,6
5,10,9
5,22,1
5,17,10
5,100,10
5,79,9
5,119,5
5,2,7
5,85,4
5,28,2
5,33,5
5,95,6
5,74,3
5,122,3
5,49,2
5,120,10
5,39,8
5,113,3
5,25,1
5,35,2
5,96,6
5,111,1
5,26,8
5,58,7
5,112,9
5,54,8
5,124,5
5,82,10
5,31,4
5,123,7
5,117,7
5,83,2
5,67,5
5,106,7
5,86,6
5,91,2
5,65,9
5,121,1
5,29,5
5,30,1
5,93,2
5,118,2
5,0,3
5,90,8
5,62,8
5,80,5
5,97,8
5,44,1
5,104,10
5,8,10
5,47,4
5,60,8
5,15,5
5,61,9
5,92,4
5,1,7
5,6,3
6,111,2
6,32,7
6,53,1
6,112,10
6,50,8
6,113,6
6,49,7
6,2,10
6,43,10
6,79,6
6,81,8
6,26,7
6,21,2
6,83,3
6,28,5
6,40,7
6,109,3
6,48,5
6,84,10
6,95,9
6,116,4
6,27,6
6,16,5
6,115,1
6,121,5
6,31,7
6,100,7
6,70,9
6,29,8
6,12,8
6,65,6
6,108,5
6,38,3
6,69,1
6,98,7
6,30,7
6,74,8
6,92,4
6,19,10
6,57,5
6,3,4
6,45,4
6,63,1
6,80,10
6,82,8
6,24,5
6,39,1
6,44,2
6,47,1
6,68,3
6,60,2
6,58,8
6,77,1
6,34,2
6,118,5
6,8,3
6,7,10
6,10,8
6,99,2
6,114,9
6,51,3
6,78,10
6,18,6
7,85,4
7,76,5
7,30,5
7,31,3
7,108,7
7,10,7
7,56,6
7,5,5
7,60,2
7,45,7
7,59,5
7,69,1
7,72,6
7,19,6
7,100,10
7,35,1
7,82,2
7,44,8
7,78,6
7,67,5
7,99,9
7,12,2
7,96,7
7,116,1
7,18,2
7,17,4
7,28,2
7,70,7
7,105,9
7,120,9
7,64,9
7,2,4
7,1,6
7,63,5
7,42,3
7,106,5
7,71,10
7,58,1
7,40,5
7,48,5
7,46,5
7,47,9
7,77,5
7,104,4
7,55,4
7,79,1
7,107,2
7,38,7
7,49,7
7,27,1
7,122,10
7,84,9
7,33,8
7,21,6
7,90,6
7,20,3
7,0,2
7,15,5
7,121,3
7,118,3
7,43,4
7,80,1
7,117,8
8,112,1
8,64,5
